tconst,primaryTitle,startYear,genres,runtimeMinutes,averageRating,numVotes,ProductionBudget,BoxOffice,Awards,PlotKeywords,ProductionStudio,Country,Metascore,tomatoRating,tomatoUserRating,Rated,Rating
tt16476236,Never a dull summer at SLEEPAWAY CAMP,2019,"Comedy,Documentary,Horror",20,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476244,"THINGS (1989) Perhaps the worst movie ever made, please watch it",2020,"Comedy,Documentary,Horror",11,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476272,THE CHASER (2008) Another brutal thriller courtesy of South Korea,2020,"Comedy,Documentary,Horror",7,0.0,0.0,,,,"This is the second out of seven videos I uploaded to my new channel while this one was terminated? Suspended? Anyway, if you hadn't seen it on my other channel yet, feel free to check it out here. Enjoy.",,Netherlands,N/A,N/A,N/A,N/A,N/A
tt16476280,AMERICAN MOVIE (1999) A love letter to independent filmmaking,2020,"Comedy,Documentary,Horror",9,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476288,"THE GOLDEN GLOVE (2019) A truly ugly, filthy piece of German cinema",2020,"Comedy,Documentary,Horror",7,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476310,"FASTER, PUSSYCAT! KILL! KILL! (1965) When a title says it all",2020,"Comedy,Documentary,Horror",7,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476320,ONE CUT OF THE DEAD (2017) The most fun I've had in years,2020,"Comedy,Documentary,Horror",9,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476338,The Video Nasties (Section 3) pt. 5: Eaten Alive! Enter The Devil and more...,2020,"Comedy,Documentary,Horror",23,0.0,0.0,,,,"What the F is up gangsters. With this video, everybody should be up to date again with Horrible Reviews. This was the last video I uploaded to my (now obsolete) ""new"" channel, from now on all new content will go straight to here. ...",,Netherlands,N/A,N/A,N/A,N/A,N/A
tt16476352,The unlikely adventures of BLACK EMANUELLE (re-upload),2020,"Comedy,Documentary,Horror",28,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476364,Best movies I've seen in 2019,2020,"Comedy,Documentary,Horror",31,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476378,Ranking What Was Really The Best Horror Movie Every Year 1990-2021,2021,"Horror,Talk-Show",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476380,"The Most Disturbing Movies pt. 24: Midori, Scum and more...",2020,"Comedy,Documentary,Horror",23,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476394,"The most disturbing movies ever pt. 25: We Are The Flesh, Heli and more...",2020,"Comedy,Documentary,Horror",24,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476398,Catching up with LUCIFER VALENTINE: Black Metal Veins and more...,2020,"Comedy,Documentary,Horror",19,0.0,0.0,,,,"A while back I started this new ""series"" I'd like to call ""Catching up with"", where I take a look at some of the newer movies from directors I've talked about in the past. I actually started working on this particular video summer...",,N/A,N/A,N/A,N/A,N/A,N/A
tt16476400,A Mondo Macabro Exploration Of INDONESIAN EXPLOITATION,2020,"Comedy,Documentary,Horror",37,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476414,"The most disturbing movies ever pt. 26: Violated Angels, Brutal and more...",2020,"Comedy,Documentary,Horror",24,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476428,"The most disturbing movies ever pt. 27: Baise-Moi, Michael and more...",2020,"Comedy,Documentary,Horror",27,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476442,Best movies I've seen in 2020,2021,"Comedy,Documentary,Horror",28,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
